timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-10-28T00:00:00.000Z";"2024-11-03T23:59:59.999Z";"2024-10-29T17:38:00.000Z";"2024-11-03T15:10:00.000Z";"2781";18.981340068;20.4842494669;16.1465995103;16.8843192213;623187917.26;1668981523.41;"2024-11-03T23:59:59.999Z"
"2024-10-21T00:00:00.000Z";"2024-10-27T23:59:59.999Z";"2024-10-21T00:32:00.000Z";"2024-10-25T23:25:00.000Z";"2781";22.1263802487;22.3320208857;17.5478133735;18.981340068;529441731.03;1876267881.91;"2024-10-27T23:59:59.999Z"
"2024-10-14T00:00:00.000Z";"2024-10-20T23:59:59.999Z";"2024-10-17T08:55:00.000Z";"2024-10-14T01:01:00.000Z";"2781";20.2915696742;23.180651057;20.0617162265;22.1263802487;945784793.01;2161703539.19;"2024-10-20T23:59:59.999Z"
"2024-10-07T00:00:00.000Z";"2024-10-13T23:59:59.999Z";"2024-10-07T18:05:00.000Z";"2024-10-10T18:00:00.000Z";"2781";20.7447252457;21.684740076;18.6109557138;20.291447723;589016429.92;1982446219.64;"2024-10-13T23:59:59.999Z"
"2024-09-30T00:00:00.000Z";"2024-10-06T23:59:59.999Z";"2024-10-01T03:46:00.000Z";"2024-10-03T15:43:00.000Z";"2781";23.2622577305;24.8383698232;18.5798758213;20.7462077342;768458865.06;2026863458.8;"2024-10-06T23:59:59.999Z"
"2024-09-23T00:00:00.000Z";"2024-09-29T23:59:59.999Z";"2024-09-28T03:52:00.000Z";"2024-09-23T00:18:00.000Z";"2781";21.7410930371;23.963686914;21.2288289345;23.2622577305;785580581.55;2272672728.32;"2024-09-29T23:59:59.999Z"
"2024-09-16T00:00:00.000Z";"2024-09-22T23:59:59.999Z";"2024-09-22T23:47:00.000Z";"2024-09-17T01:16:00.000Z";"2781";18.6857224221;21.8943014836;17.7504575596;21.7410930371;598869528.16;2124058197.7;"2024-09-22T23:59:59.999Z"
"2024-09-09T00:00:00.000Z";"2024-09-15T23:59:59.999Z";"2024-09-15T03:00:00.000Z";"2024-09-09T03:23:00.000Z";"2781";16.2246761308;20.1811219456;16.0561605824;18.6857224221;707449376.11;1825553592.92;"2024-09-15T23:59:59.999Z"
"2024-09-02T00:00:00.000Z";"2024-09-08T23:59:59.999Z";"2024-09-04T22:04:00.000Z";"2024-09-04T01:06:00.000Z";"2781";16.4398836531;17.5826655886;15.2092721333;16.2246761308;566747629.29;1585114834.5;"2024-09-08T23:59:59.999Z"
"2024-08-26T00:00:00.000Z";"2024-09-01T23:59:59.999Z";"2024-08-26T00:11:00.000Z";"2024-09-01T23:25:00.000Z";"2781";22.3911719213;22.7297306694;16.314607573;16.4401866834;550822349.24;1606140131.6;"2024-09-01T23:59:59.999Z"
"2024-08-19T00:00:00.000Z";"2024-08-25T23:59:59.999Z";"2024-08-24T16:58:00.000Z";"2024-08-19T10:11:00.000Z";"2781";17.8982885123;22.9484872958;17.5698442951;22.3912552546;554931617.47;2187567781.82;"2024-08-25T23:59:59.999Z"
"2024-08-12T00:00:00.000Z";"2024-08-18T23:59:59.999Z";"2024-08-14T12:44:00.000Z";"2024-08-16T17:26:00.000Z";"2781";17.6575152212;19.9049481993;17.3153995094;17.8982885123;551933310.27;1747280676.63;"2024-08-18T23:59:59.999Z"
"2024-08-05T00:00:00.000Z";"2024-08-11T23:59:59.999Z";"2024-08-10T12:49:00.000Z";"2024-08-05T13:31:00.000Z";"2781";17.624088577;19.3835215791;13.5491688116;17.6575152212;942938718.77;1723775230.44;"2024-08-11T23:59:59.999Z"
"2024-07-29T00:00:00.000Z";"2024-08-04T23:59:59.999Z";"2024-07-29T08:02:00.000Z";"2024-08-04T17:46:00.000Z";"2781";24.2035679946;26.0477966541;16.8169860912;17.624088577;740623319.68;1711699985.15;"2024-08-04T23:59:59.999Z"
"2024-07-22T00:00:00.000Z";"2024-07-28T23:59:59.999Z";"2024-07-22T00:10:00.000Z";"2024-07-25T01:30:00.000Z";"2781";27.4771509103;27.5091765864;23.0660834941;24.2035679946;782913276.62;2260613250.7;"2024-07-28T23:59:59.999Z"
"2024-07-15T00:00:00.000Z";"2024-07-21T23:59:59.999Z";"2024-07-20T06:17:00.000Z";"2024-07-15T00:18:00.000Z";"2781";21.5951667357;28.003727301;21.5793460126;27.4771509103;951857673.59;2566365895.03;"2024-07-21T23:59:59.999Z"
"2024-07-08T00:00:00.000Z";"2024-07-14T23:59:59.999Z";"2024-07-14T23:25:00.000Z";"2024-07-08T01:28:00.000Z";"2781";18.6640953122;21.6771633288;17.8366184778;21.5816551799;635525481.93;2015726593.81;"2024-07-14T23:59:59.999Z"
"2024-07-01T00:00:00.000Z";"2024-07-07T23:59:59.999Z";"2024-07-01T02:31:00.000Z";"2024-07-05T04:20:00.000Z";"2781";23.4792587468;24.0450663876;17.0892487269;18.6630634456;780161156.32;1743130125.82;"2024-07-07T23:59:59.999Z"
"2024-06-24T00:00:00.000Z";"2024-06-30T23:59:59.999Z";"2024-06-27T13:10:00.000Z";"2024-06-24T05:48:00.000Z";"2781";20.2569654356;24.2002321479;19.8383306693;23.4821595471;827748763.01;2193233701.7;"2024-06-30T23:59:59.999Z"
"2024-06-17T00:00:00.000Z";"2024-06-23T23:59:59.999Z";"2024-06-17T00:47:00.000Z";"2024-06-18T01:46:00.000Z";"2781";25.062220198;25.2856783548;18.9945915597;20.2559564596;1036479923.01;1891906333.33;"2024-06-23T23:59:59.999Z"
"2024-06-10T00:00:00.000Z";"2024-06-16T23:59:59.999Z";"2024-06-12T15:30:00.000Z";"2024-06-16T04:26:00.000Z";"2781";27.8193112464;32.845427931;24.5151897917;25.0650595623;1447872128.88;2341076563.12;"2024-06-16T23:59:59.999Z"
"2024-06-03T00:00:00.000Z";"2024-06-09T23:59:59.999Z";"2024-06-07T14:49:00.000Z";"2024-06-03T00:47:00.000Z";"2781";24.23941256;30.9098817109;23.9262895467;27.8245936062;1104151532.28;2598817042.82;"2024-06-09T23:59:59.999Z"
"2024-05-27T00:00:00.000Z";"2024-06-02T23:59:59.999Z";"2024-05-30T02:22:00.000Z";"2024-06-02T18:10:00.000Z";"2781";24.8365864726;27.1540669688;23.8874952971;24.23941256;523235477.9;2263961133.11;"2024-06-02T23:59:59.999Z"
"2024-05-20T00:00:00.000Z";"2024-05-26T23:59:59.999Z";"2024-05-21T07:14:00.000Z";"2024-05-20T01:35:00.000Z";"2781";24.1614544995;28.8571217993;23.8117151888;24.8365864726;644691187.72;2319737176.55;"2024-05-26T23:59:59.999Z"
"2024-05-13T00:00:00.000Z";"2024-05-19T23:59:59.999Z";"2024-05-17T08:17:00.000Z";"2024-05-15T00:49:00.000Z";"2781";23.4987601231;25.2864987284;21.0898961636;24.1614544995;547204773.75;2256679850.26;"2024-05-19T23:59:59.999Z"
"2024-05-06T00:00:00.000Z";"2024-05-12T23:59:59.999Z";"2024-05-10T12:49:00.000Z";"2024-05-09T11:05:00.000Z";"2781";24.2228163129;26.9495872767;22.8370459854;23.4987601231;721965351.36;2194784195.5;"2024-05-12T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-05-05T23:59:59.999Z";"2024-04-30T00:57:00.000Z";"2024-05-01T10:35:00.000Z";"2781";25.7685347218;26.1751708917;22.060966516;24.2228309325;648716416.78;2262411043.63;"2024-05-05T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-22T06:26:00.000Z";"2024-04-27T01:19:00.000Z";"2781";28.2392327639;29.420195194;24.8490380372;25.7685347218;544627660.08;2406781143.02;"2024-04-28T23:59:59.999Z"
"2024-04-15T00:00:00.000Z";"2024-04-21T23:59:59.999Z";"2024-04-20T23:37:00.000Z";"2024-04-16T16:23:00.000Z";"2781";26.0683570728;29.8569163547;23.2793344026;28.2394051782;1146333267.39;2637544340.15;"2024-04-21T23:59:59.999Z"
"2024-04-08T00:00:00.000Z";"2024-04-14T23:59:59.999Z";"2024-04-08T09:30:00.000Z";"2024-04-13T20:10:00.000Z";"2781";35.2529269231;36.4145183791;19.5777642142;26.0683570728;1431738394.88;2434784550.6;"2024-04-14T23:59:59.999Z"
"2024-04-01T00:00:00.000Z";"2024-04-07T23:59:59.999Z";"2024-04-01T02:05:00.000Z";"2024-04-05T12:08:00.000Z";"2781";36.806291571;37.2258035385;30.7487519325;35.2529269231;990808938.17;3292623374.63;"2024-04-07T23:59:59.999Z"
"2024-03-25T00:00:00.000Z";"2024-03-31T23:59:59.999Z";"2024-03-26T05:52:00.000Z";"2024-03-31T00:07:00.000Z";"2781";36.485102309;41.3680693796;35.7386016038;36.806291571;976889240.89;3437707632.73;"2024-03-31T23:59:59.999Z"
"2024-03-18T00:00:00.000Z";"2024-03-24T23:59:59.999Z";"2024-03-18T00:01:00.000Z";"2024-03-19T09:14:00.000Z";"2781";42.8176767601;42.8210994906;34.2778636753;36.4855649106;1321758788.08;3407751762.66;"2024-03-24T23:59:59.999Z"
"2024-03-11T00:00:00.000Z";"2024-03-17T23:59:59.999Z";"2024-03-14T15:04:00.000Z";"2024-03-11T00:55:00.000Z";"2781";40.1185992402;52.7499457351;38.6963779516;42.7232131543;3040264682.24;3990348108.62;"2024-03-17T23:59:59.999Z"
"2024-03-04T00:00:00.000Z";"2024-03-10T23:59:59.999Z";"2024-03-07T21:53:00.000Z";"2024-03-05T19:58:00.000Z";"2781";40.7284455173;44.9087738229;32.6938455801;40.1183623455;1924735591.11;3747077169.04;"2024-03-10T23:59:59.999Z"
"2024-02-26T00:00:00.000Z";"2024-03-03T23:59:59.999Z";"2024-03-02T00:55:00.000Z";"2024-02-26T09:56:00.000Z";"2781";35.7668619591;46.371534424;34.9175522232;40.7365170212;2279622604.59;3804790689.79;"2024-03-03T23:59:59.999Z"
"2024-02-19T00:00:00.000Z";"2024-02-25T23:59:59.999Z";"2024-02-19T00:48:00.000Z";"2024-02-23T16:08:00.000Z";"2781";38.8803493095;39.8563077162;32.0949093483;35.7631090517;1276772844.47;3340274385.43;"2024-02-25T23:59:59.999Z"
"2024-02-12T00:00:00.000Z";"2024-02-18T23:59:59.999Z";"2024-02-18T21:48:00.000Z";"2024-02-15T16:16:00.000Z";"2781";35.1414443242;39.6185133069;33.3503852625;38.8781081306;1603300287.21;3631215299.4;"2024-02-18T23:59:59.999Z"
"2024-02-05T00:00:00.000Z";"2024-02-11T23:59:59.999Z";"2024-02-11T10:16:00.000Z";"2024-02-06T12:49:00.000Z";"2781";32.3032667707;36.602221145;31.0229284868;35.1389811138;865470064.1;3106012631.06;"2024-02-11T23:59:59.999Z"
"2024-01-29T00:00:00.000Z";"2024-02-04T23:59:59.999Z";"2024-01-29T18:14:00.000Z";"2024-02-04T23:38:00.000Z";"2781";36.378921155;39.2775888822;32.2723615948;32.2988695354;1024079683.06;2854968856.98;"2024-02-04T23:59:59.999Z"
"2024-01-22T00:00:00.000Z";"2024-01-28T23:59:59.999Z";"2024-01-28T11:09:00.000Z";"2024-01-23T14:11:00.000Z";"2781";35.8725800817;38.5182054041;30.4624729483;36.3705467359;993824917.01;3214873453.34;"2024-01-28T23:59:59.999Z"
"2024-01-15T00:00:00.000Z";"2024-01-21T23:59:59.999Z";"2024-01-16T01:22:00.000Z";"2024-01-19T16:47:00.000Z";"2781";36.8999259283;41.8496604974;33.8768558244;35.8612473871;1119592266.04;3169855352.07;"2024-01-21T23:59:59.999Z"
"2024-01-08T00:00:00.000Z";"2024-01-14T23:59:59.999Z";"2024-01-09T06:32:00.000Z";"2024-01-08T03:28:00.000Z";"2781";36.6166693433;45.1895696683;33.9038473661;36.9120073372;2015667250.95;3091585685.06;"2024-01-14T23:59:59.999Z"
"2024-01-01T00:00:00.000Z";"2024-01-07T23:59:59.999Z";"2024-01-02T10:39:00.000Z";"2024-01-03T12:16:00.000Z";"2781";35.7716927586;40.9907557477;31.8609333817;36.6227344319;1617685374.51;3067357472.14;"2024-01-07T23:59:59.999Z"
"2023-12-25T00:00:00.000Z";"2023-12-31T23:59:59.999Z";"2023-12-25T16:13:00.000Z";"2023-12-30T09:17:00.000Z";"2781";40.6008517928;43.5417864002;34.1372723295;35.7757889267;1606692401.26;2996421080.73;"2023-12-31T23:59:59.999Z"
"2023-12-18T00:00:00.000Z";"2023-12-24T23:59:59.999Z";"2023-12-24T05:35:00.000Z";"2023-12-18T10:34:00.000Z";"2781";30.7268851008;44.6107241027;29.3248788237;40.5950188833;3053210708.57;3400058363.6;"2023-12-24T23:59:59.999Z"
"2023-12-11T00:00:00.000Z";"2023-12-17T23:59:59.999Z";"2023-12-15T16:57:00.000Z";"2023-12-11T02:16:00.000Z";"2781";21.2917555703;34.426338634;19.9474092555;30.7329184371;2540733645.54;2574052660.76;"2023-12-17T23:59:59.999Z"
"2023-12-04T00:00:00.000Z";"2023-12-10T23:59:59.999Z";"2023-12-10T23:55:00.000Z";"2023-12-05T15:31:00.000Z";"2781";17.4625002113;21.3509271778;15.8581807175;21.313466829;990993452.59;1785121257.31;"2023-12-10T23:59:59.999Z"
"2023-11-27T00:00:00.000Z";"2023-12-03T23:59:59.999Z";"2023-12-01T10:18:00.000Z";"2023-11-28T06:08:00.000Z";"2781";17.1310804545;18.835504137;15.6734138806;17.4640127363;684571059.66;1462708090.78;"2023-12-03T23:59:59.999Z"
"2023-11-20T00:00:00.000Z";"2023-11-26T23:59:59.999Z";"2023-11-25T22:46:00.000Z";"2023-11-22T00:01:00.000Z";"2781";16.7603415407;17.4354115377;14.2283030831;17.1464280239;555287930.84;1436108606.73;"2023-11-26T23:59:59.999Z"
