timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-10-28T00:00:00.000Z";"2024-11-03T23:59:59.999Z";"2024-10-29T16:49:00.000Z";"2024-10-28T01:30:00.000Z";"2781";0.1443111558;0.1792265197;0.1411762691;0.1514539467;20437783397.13;22209728524.57;"2024-11-03T23:59:59.999Z"
"2024-10-21T00:00:00.000Z";"2024-10-27T23:59:59.999Z";"2024-10-21T06:25:00.000Z";"2024-10-25T23:25:00.000Z";"2781";0.1420838818;0.1495332498;0.128547758;0.144311944;10039115803.39;21148427033.48;"2024-10-27T23:59:59.999Z"
"2024-10-14T00:00:00.000Z";"2024-10-20T23:59:59.999Z";"2024-10-19T23:28:00.000Z";"2024-10-14T02:08:00.000Z";"2781";0.1113357708;0.1465441587;0.1094292381;0.1420825397;11805160383.07;20808416988.17;"2024-10-20T23:59:59.999Z"
"2024-10-07T00:00:00.000Z";"2024-10-13T23:59:59.999Z";"2024-10-07T02:04:00.000Z";"2024-10-10T18:11:00.000Z";"2781";0.1114800858;0.115209053;0.1033075052;0.1113356517;5143339860.46;16294580844.2;"2024-10-13T23:59:59.999Z"
"2024-09-30T00:00:00.000Z";"2024-10-06T23:59:59.999Z";"2024-09-30T00:00:00.000Z";"2024-10-03T09:10:00.000Z";"2781";0.1246688267;0.1246689304;0.1015288455;0.1114800858;5542238918.93;16305060217.11;"2024-10-06T23:59:59.999Z"
"2024-09-23T00:00:00.000Z";"2024-09-29T23:59:59.999Z";"2024-09-28T15:16:00.000Z";"2024-09-23T00:19:00.000Z";"2781";0.1063393362;0.13195027;0.1047201122;0.1246737737;7071795526.17;18222115127.86;"2024-09-29T23:59:59.999Z"
"2024-09-16T00:00:00.000Z";"2024-09-22T23:59:59.999Z";"2024-09-21T23:52:00.000Z";"2024-09-16T21:11:00.000Z";"2781";0.1029376777;0.1103734389;0.0984576528;0.1063393362;3793497623.78;15532799303.29;"2024-09-22T23:59:59.999Z"
"2024-09-09T00:00:00.000Z";"2024-09-15T23:59:59.999Z";"2024-09-13T15:38:00.000Z";"2024-09-09T00:54:00.000Z";"2781";0.0960803399;0.1082904756;0.0958316416;0.1029328373;4198064467.43;15026097584.22;"2024-09-15T23:59:59.999Z"
"2024-09-02T00:00:00.000Z";"2024-09-08T23:59:59.999Z";"2024-09-03T02:20:00.000Z";"2024-09-06T21:02:00.000Z";"2781";0.0953541059;0.1007056722;0.0893729456;0.0960804003;3900873769.93;14015924851.31;"2024-09-08T23:59:59.999Z"
"2024-08-26T00:00:00.000Z";"2024-09-01T23:59:59.999Z";"2024-08-26T00:13:00.000Z";"2024-09-01T23:01:00.000Z";"2781";0.109698519;0.1102924432;0.0943429246;0.0953541059;3595638715.18;13900882355.81;"2024-09-01T23:59:59.999Z"
"2024-08-19T00:00:00.000Z";"2024-08-25T23:59:59.999Z";"2024-08-23T22:26:00.000Z";"2024-08-19T11:31:00.000Z";"2781";0.1001720034;0.1152394722;0.0987121599;0.109698144;4178688225.12;15981553406.79;"2024-08-25T23:59:59.999Z"
"2024-08-12T00:00:00.000Z";"2024-08-18T23:59:59.999Z";"2024-08-13T00:56:00.000Z";"2024-08-16T15:38:00.000Z";"2781";0.1005662995;0.108843118;0.0977423914;0.1001720034;3759055833.19;14584097709.77;"2024-08-18T23:59:59.999Z"
"2024-08-05T00:00:00.000Z";"2024-08-11T23:59:59.999Z";"2024-08-11T03:34:00.000Z";"2024-08-05T11:35:00.000Z";"2781";0.1037324593;0.1107939058;0.0808306746;0.1005664545;8429461986.46;14631938640.59;"2024-08-11T23:59:59.999Z"
"2024-07-29T00:00:00.000Z";"2024-08-04T23:59:59.999Z";"2024-07-29T08:26:00.000Z";"2024-08-04T17:46:00.000Z";"2781";0.1300761905;0.1349493578;0.0996057101;0.1037333027;5380620443.05;15082807094.7;"2024-08-04T23:59:59.999Z"
"2024-07-22T00:00:00.000Z";"2024-07-28T23:59:59.999Z";"2024-07-22T04:16:00.000Z";"2024-07-25T20:13:00.000Z";"2781";0.140167318;0.1424691455;0.1203226885;0.1300748453;6838028663.99;18900975340.6;"2024-07-28T23:59:59.999Z"
"2024-07-15T00:00:00.000Z";"2024-07-21T23:59:59.999Z";"2024-07-21T20:44:00.000Z";"2024-07-15T00:19:00.000Z";"2781";0.1154713554;0.143086578;0.1147889052;0.1401690139;6393399136.16;20354105027.27;"2024-07-21T23:59:59.999Z"
"2024-07-08T00:00:00.000Z";"2024-07-14T23:59:59.999Z";"2024-07-14T23:35:00.000Z";"2024-07-08T01:27:00.000Z";"2781";0.104235066;0.1164949455;0.0991631606;0.115449351;4211766170.26;16753777346.87;"2024-07-14T23:59:59.999Z"
"2024-07-01T00:00:00.000Z";"2024-07-07T23:59:59.999Z";"2024-07-01T02:08:00.000Z";"2024-07-05T04:20:00.000Z";"2781";0.1243035837;0.1272360835;0.0937948272;0.1042315087;5950884507.98;15116005319.49;"2024-07-07T23:59:59.999Z"
"2024-06-24T00:00:00.000Z";"2024-06-30T23:59:59.999Z";"2024-06-26T02:19:00.000Z";"2024-06-24T20:31:00.000Z";"2781";0.1222488977;0.1285224016;0.1147313371;0.1243049293;4801637570.28;18014915043.43;"2024-06-30T23:59:59.999Z"
"2024-06-17T00:00:00.000Z";"2024-06-23T23:59:59.999Z";"2024-06-17T00:46:00.000Z";"2024-06-18T01:46:00.000Z";"2781";0.1369397849;0.1380232443;0.1153921828;0.1222565834;5107718375.28;17706871661.18;"2024-06-23T23:59:59.999Z"
"2024-06-10T00:00:00.000Z";"2024-06-16T23:59:59.999Z";"2024-06-12T16:43:00.000Z";"2024-06-14T18:25:00.000Z";"2781";0.1467669551;0.1503246093;0.1321636317;0.1369365853;5810536356.22;19820069402.1;"2024-06-16T23:59:59.999Z"
"2024-06-03T00:00:00.000Z";"2024-06-09T23:59:59.999Z";"2024-06-06T12:28:00.000Z";"2024-06-07T18:16:00.000Z";"2781";0.1572008033;0.1651697863;0.1431183908;0.1467740649;6514905015.46;21229940341.47;"2024-06-09T23:59:59.999Z"
"2024-05-27T00:00:00.000Z";"2024-06-02T23:59:59.999Z";"2024-05-27T15:49:00.000Z";"2024-05-31T16:11:00.000Z";"2781";0.1662199029;0.1730356385;0.1549073735;0.157200539;7820745976.77;22723219924.92;"2024-06-02T23:59:59.999Z"
"2024-05-20T00:00:00.000Z";"2024-05-26T23:59:59.999Z";"2024-05-26T00:05:00.000Z";"2024-05-20T01:35:00.000Z";"2781";0.1491073343;0.1745499201;0.1480987619;0.1662199029;14388851243.06;24011204054.08;"2024-05-26T23:59:59.999Z"
"2024-05-13T00:00:00.000Z";"2024-05-19T23:59:59.999Z";"2024-05-16T03:38:00.000Z";"2024-05-13T03:17:00.000Z";"2781";0.1412308683;0.1590249368;0.1360426626;0.1491073343;9630331088.76;21525183441.04;"2024-05-19T23:59:59.999Z"
"2024-05-06T00:00:00.000Z";"2024-05-12T23:59:59.999Z";"2024-05-06T09:28:00.000Z";"2024-05-12T08:23:00.000Z";"2781";0.1610658589;0.1689406887;0.1400156715;0.1412308683;7332440000.52;20374806281.27;"2024-05-12T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-05-05T23:59:59.999Z";"2024-05-04T13:05:00.000Z";"2024-05-01T15:24:00.000Z";"2781";0.1466992367;0.1690921668;0.1203481921;0.1610675686;11382284598.95;23221033412.76;"2024-05-05T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-24T03:37:00.000Z";"2024-04-27T11:09:00.000Z";"2781";0.1582589826;0.1640942245;0.1432987354;0.1466989898;7266562071.67;21135925251.49;"2024-04-28T23:59:59.999Z"
"2024-04-15T00:00:00.000Z";"2024-04-21T23:59:59.999Z";"2024-04-15T06:45:00.000Z";"2024-04-19T02:31:00.000Z";"2781";0.1622849162;0.168890202;0.1396442203;0.1582595297;15127276833.92;22786527781.65;"2024-04-21T23:59:59.999Z"
"2024-04-08T00:00:00.000Z";"2024-04-14T23:59:59.999Z";"2024-04-08T12:13:00.000Z";"2024-04-13T21:31:00.000Z";"2781";0.1991061629;0.2086902231;0.1321951858;0.1622849162;21112740283.89;23350770292.63;"2024-04-14T23:59:59.999Z"
"2024-04-01T00:00:00.000Z";"2024-04-07T23:59:59.999Z";"2024-04-01T00:00:00.000Z";"2024-04-05T12:08:00.000Z";"2781";0.2200654871;0.2200677874;0.1680365395;0.1991083365;18708726846.66;28630071762.69;"2024-04-07T23:59:59.999Z"
"2024-03-25T00:00:00.000Z";"2024-03-31T23:59:59.999Z";"2024-03-28T20:01:00.000Z";"2024-03-25T09:17:00.000Z";"2781";0.1764533653;0.2265807821;0.1701662274;0.2200642944;24452739335.32;31623141219.06;"2024-03-31T23:59:59.999Z"
"2024-03-18T00:00:00.000Z";"2024-03-24T23:59:59.999Z";"2024-03-24T21:28:00.000Z";"2024-03-20T05:34:00.000Z";"2781";0.1543277435;0.1799004893;0.1234532715;0.1764533653;18809525924.93;25339477246.6;"2024-03-24T23:59:59.999Z"
"2024-03-11T00:00:00.000Z";"2024-03-17T23:59:59.999Z";"2024-03-14T04:14:00.000Z";"2024-03-17T07:25:00.000Z";"2781";0.1699069466;0.1915123587;0.1377322687;0.1543299185;21722771461.46;22147566191.17;"2024-03-17T23:59:59.999Z"
"2024-03-04T00:00:00.000Z";"2024-03-10T23:59:59.999Z";"2024-03-05T02:07:00.000Z";"2024-03-05T20:43:00.000Z";"2781";0.1539411399;0.2054387119;0.130102746;0.1699204076;32922782417.08;24367183741.61;"2024-03-10T23:59:59.999Z"
"2024-02-26T00:00:00.000Z";"2024-03-03T23:59:59.999Z";"2024-03-03T23:34:00.000Z";"2024-02-26T12:24:00.000Z";"2781";0.086098474;0.1557590976;0.0842917444;0.1538357683;22334621631.35;22047638692.57;"2024-03-03T23:59:59.999Z"
"2024-02-19T00:00:00.000Z";"2024-02-25T23:59:59.999Z";"2024-02-20T00:34:00.000Z";"2024-02-21T18:31:00.000Z";"2781";0.0851694358;0.0912084143;0.0821734854;0.086099171;3280322619.39;12331469933.45;"2024-02-25T23:59:59.999Z"
"2024-02-12T00:00:00.000Z";"2024-02-18T23:59:59.999Z";"2024-02-15T01:41:00.000Z";"2024-02-12T11:35:00.000Z";"2781";0.0812027694;0.0880484501;0.0795679722;0.0851664898;3133302700.12;12189771221.39;"2024-02-18T23:59:59.999Z"
"2024-02-05T00:00:00.000Z";"2024-02-11T23:59:59.999Z";"2024-02-11T08:08:00.000Z";"2024-02-05T01:16:00.000Z";"2781";0.078247534;0.0832790499;0.0775043734;0.0811930468;1762694206.96;11613346482.1;"2024-02-11T23:59:59.999Z"
"2024-01-29T00:00:00.000Z";"2024-02-04T23:59:59.999Z";"2024-01-29T13:09:00.000Z";"2024-02-01T01:23:00.000Z";"2781";0.0788125722;0.0828716088;0.0776837395;0.0782378645;1995154684.82;11183258260.32;"2024-02-04T23:59:59.999Z"
"2024-01-22T00:00:00.000Z";"2024-01-28T23:59:59.999Z";"2024-01-22T00:04:00.000Z";"2024-01-23T14:25:00.000Z";"2781";0.0852922458;0.0854163354;0.0760907712;0.0788127979;2647707297.69;11257969693.43;"2024-01-28T23:59:59.999Z"
"2024-01-15T00:00:00.000Z";"2024-01-21T23:59:59.999Z";"2024-01-20T23:23:00.000Z";"2024-01-19T16:47:00.000Z";"2781";0.0799685465;0.0899984741;0.0751524987;0.0852732693;3160931231.89;12172700904.99;"2024-01-21T23:59:59.999Z"
"2024-01-08T00:00:00.000Z";"2024-01-14T23:59:59.999Z";"2024-01-11T14:55:00.000Z";"2024-01-08T03:28:00.000Z";"2781";0.0782279757;0.0876354424;0.0749720551;0.0799782037;4408062502.86;11409264761.12;"2024-01-14T23:59:59.999Z"
"2024-01-01T00:00:00.000Z";"2024-01-07T23:59:59.999Z";"2024-01-02T09:08:00.000Z";"2024-01-07T23:31:00.000Z";"2781";0.089473252;0.0943296135;0.0776350292;0.0782245904;3698094605.1;11151707494.12;"2024-01-07T23:59:59.999Z"
